%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492810683855578158,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683955603205,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684055831248,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684155690792,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684255733266,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684355609558,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684455621837,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684555922603,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684655805416,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810684755640544,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
